,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25
918,Why does it have to be in private? We don't have a ton of time. ,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.7599987387657166,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676,0.01000005193054676
919,"Hello, sir. Have you eaten yet?",0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.8079990148544312,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894
920,"No, he is not here. I am taking his place.",0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.6799991726875305,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087
921,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.8933330774307251,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263
922,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.8933330178260803,0.004444458521902561
923,The plan was to use one large aid station with American medics running it. How is this way better?,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.9199993014335632,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195
924,"Hello, sir. Have you eaten yet?",0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.8079990148544312,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894
925,It won't take long.,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.7599987983703613,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611
926,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.8799993991851807,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806
927,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.00266668270342052,0.9359996318817139,0.00266668270342052
928,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005000033415853977,0.005000033415853977,0.005000033415853977,0.8799992203712463,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977,0.005000033415853977
929,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.8933328986167908,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285,0.004444461315870285
930,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.9199995994567871,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995
931,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.9199995994567871,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995,0.0033333501778542995
932,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.9314281940460205
933,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.8399993181228638,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439
934,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.8399990797042847,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185
935,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.9314281940460205
936,He is busy today,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.6799993515014648,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915
937,Why does it have to be in private? We don't have a ton of time. ,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.7599987387657166,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186
938,I don't have any questions right now.,0.7599990367889404,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716,0.010000038892030716
939,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.8933328986167908,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572
940,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.8933328986167908,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572
941,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.002222232986241579,0.9466664791107178,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579
942,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.002857157262042165,0.9314281940460205
943,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.8399993181228638,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439
944,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.9039996862411499,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245
945,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.8933320045471191,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132,0.004444499965757132
946,"I'd really prefer just to wait until the brief, if that is ok.",0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.8399994969367981,0.006666686851531267
947,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.8399990797042847,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761
948,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.9599998593330383,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533,0.0016666740411892533
949,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.9039995670318604,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975
950,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.8399993181228638,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151
951,"I'd really prefer just to wait until the brief, if that is ok.",0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.8399994969367981,0.0066666859202086926
952,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.003076935186982155,0.9261535406112671,0.003076935186982155,0.003076935186982155
953,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.8399993181228638,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439
954,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.9261534214019775,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716,0.0030769400764256716
955,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.003333349246531725,0.9199995994567871,0.003333349246531725,0.003333349246531725
956,It won't take long.,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.7599987983703613,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611
957,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.8799992799758911,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914,0.0050000292249023914
958,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.9314282536506653
959,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.9199997186660767,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852,0.003333344589918852
960,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.8399990797042847,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761
961,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.8933328986167908,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572,0.004444461781531572
962,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.8799993991851807,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806
963,Can you explain to me why we are setting up two individual aid stations?,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.005714328493922949,0.8628560900688171,0.005714328493922949,0.005714328493922949,0.005714328493922949
964,"I'd really prefer just to wait until the brief, if that is ok.",0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.8399994969367981,0.006666686851531267
965,He is busy today,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.013333361595869064,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.6799993515014648,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649,0.01333336066454649
966,"No, he is not here. I am taking his place.",0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.6799991726875305,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087
967,He is busy today,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.6799993515014648,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134
968,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.0033333487808704376,0.9199995994567871,0.0033333487808704376,0.0033333487808704376
969,The plan was to use one large aid station with American medics running it. How is this way better?,0.0033333611208945513,0.0033333611208945513,0.003333361353725195,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.9199993014335632,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513
