,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16
531,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.010416683740913868,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416683740913868,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416683740913868,0.8437497615814209,0.010416684672236443,0.010416683740913868
532,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.007812527939677238,0.00781252607703209,0.00781252607703209,0.007812527008354664,0.007812527008354664,0.007812527008354664,0.007812531664967537,0.007812527008354664,0.007812528870999813,0.007812527008354664,0.007812527008354664,0.007812528870999813,0.8828121423721313,0.007812527939677238,0.00781252607703209,0.007812527939677238
533,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.003906269557774067,0.003906270023435354,0.00390626909211278,0.00390626909211278,0.00390626909211278,0.00390626909211278,0.003906269557774067,0.003906269557774067,0.9414059519767761,0.00390626909211278,0.003906269557774067,0.003906270954757929,0.0039062704890966415,0.003906269557774067,0.003906269557774067,0.003906269557774067
534,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.00694446824491024,0.006944469641894102,0.006944469176232815,0.0069444673135876656,0.006944466382265091,0.006944469176232815,0.0069444673135876656,0.00694446824491024,0.0069444673135876656,0.00694446824491024,0.8958330154418945,0.00694446824491024,0.0069444673135876656,0.0069444673135876656,0.0069444673135876656,0.006944469176232815
535,He is busy today,0.02083338052034378,0.02083338052034378,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083338238298893,0.02083338238298893,0.02083337865769863,0.020833386108279228,0.02083337865769863,0.020833401009440422,0.020833386108279228,0.02083337865769863,0.02083338052034378,0.02083338238298893,0.6874992251396179
536,I’d rather not say.,0.02083337865769863,0.02083337865769863,0.6874993443489075,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.020833389833569527,0.02083338052034378,0.02083337865769863,0.02083338052034378,0.020833386108279228,0.02083337865769863,0.02083337865769863
537,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0044643166474998,0.004464319907128811,0.004464316181838512,0.9330352544784546,0.004464316181838512,0.004464317578822374,0.004464315250515938,0.0044643166474998,0.004464317113161087,0.004464318975806236,0.004464316181838512,0.0044643166474998,0.004464316181838512,0.004464315250515938,0.0044643166474998,0.004464316181838512
538,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.00694446824491024,0.006944469641894102,0.006944469176232815,0.0069444673135876656,0.006944466382265091,0.006944469176232815,0.0069444673135876656,0.00694446824491024,0.0069444673135876656,0.00694446824491024,0.8958330154418945,0.00694446824491024,0.0069444673135876656,0.0069444673135876656,0.0069444673135876656,0.006944469176232815
539,"I'd really prefer just to wait until the brief, if that is ok.",0.010416732169687748,0.8437489867210388,0.010416733101010323,0.010416729375720024,0.010416729375720024,0.010416731238365173,0.010416729375720024,0.010416749864816666,0.010416732169687748,0.010416732169687748,0.01041673868894577,0.010416732169687748,0.010416732169687748,0.010416732169687748,0.010416731238365173,0.010416734963655472
540,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9531246423721313,0.0031250235624611378,0.0031250230967998505,0.0031250244937837124,0.0031250235624611378,0.0031250230967998505,0.0031250230967998505,0.0031250230967998505,0.003125022631138563,0.0031250235624611378,0.0031250242609530687,0.003125022631138563,0.003125022631138563,0.003125022631138563,0.003125025425106287,0.0031250230967998505
541,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.007812531664967537,0.007812529802322388,0.8828120231628418,0.007812530733644962,0.007812528870999813,0.007812529802322388,0.007812529802322388,0.007812530733644962,0.007812528870999813,0.007812557741999626,0.007812531664967537,0.007812529802322388,0.007812529802322388,0.007812528870999813,0.007812528870999813,0.007812529802322388
542,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.004807728808373213,0.004807731136679649,0.0048077283427119255,0.004807728808373213,0.9278841018676758,0.004807731136679649,0.004807728808373213,0.004807728808373213,0.0048077292740345,0.0048077283427119255,0.0048077292740345,0.0048077292740345,0.004807729739695787,0.0048077283427119255,0.004807728808373213,0.004807728808373213
543,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004807732533663511,0.004807732533663511,0.004807735793292522,0.004807733464986086,0.927884042263031,0.004807735793292522,0.004807732533663511,0.004807733930647373,0.004807732068002224,0.004807733464986086,0.0048077343963086605,0.004807739984244108,0.004807732068002224,0.004807732068002224,0.0048077343963086605,0.004807732533663511
544,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.003906278405338526,0.0039062825962901115,0.0039062793366611,0.003906278870999813,0.0039062779396772385,0.003906280267983675,0.0039062779396772385,0.9414058327674866,0.0039062793366611,0.003906278870999813,0.003906279802322388,0.003906278870999813,0.003906278405338526,0.003906278405338526,0.0039062793366611,0.003906278870999813
545,He is busy today,0.02083338052034378,0.02083338052034378,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083338238298893,0.02083338238298893,0.02083337865769863,0.020833386108279228,0.02083337865769863,0.020833397284150124,0.020833386108279228,0.02083337865769863,0.02083338052034378,0.02083338238298893,0.6874992251396179
546,I don't have any questions right now.,0.015625111758708954,0.015625113621354103,0.015625113621354103,0.015625108033418655,0.0156251173466444,0.015625113621354103,0.015625109896063805,0.015625163912773132,0.015625106170773506,0.015625108033418655,0.015625115483999252,0.015625108033418655,0.015625106170773506,0.015625104308128357,0.7656232714653015,0.015625115483999252
547,The plan was to use one large aid station with American medics running it. How is this way better?,0.00520836329087615,0.0052083637565374374,0.005208362825214863,0.0052083637565374374,0.00520836329087615,0.0052083637565374374,0.005208364687860012,0.005208364687860012,0.9218745827674866,0.00520836329087615,0.0052083637565374374,0.005208367481827736,0.005208365619182587,0.005208364687860012,0.00520836329087615,0.0052083637565374374
548,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.5536516904830933,0.003472245065495372,0.003472245065495372,0.0034722480922937393,0.003472245065495372,0.003472245065495372,0.3977368474006653,0.003472245065495372,0.0034722445998340845,0.0034722471609711647,0.003472245065495372,0.003472245065495372,0.003472245065495372,0.0034722445998340845,0.003472245065495372,0.003472245531156659
549,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004807722754776478,0.0048077222891151905,0.004807721823453903,0.9278842210769653,0.004807725083082914,0.0048077222891151905,0.004807721823453903,0.004807722754776478,0.0048077222891151905,0.004807724617421627,0.00480772415176034,0.004807722754776478,0.004807723220437765,0.004807722754776478,0.004807724617421627,0.004807721823453903
550,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9479163289070129,0.003472244832664728,0.003472244832664728,0.003472247626632452,0.003472244832664728,0.003472244832664728,0.0034722513519227505,0.003472244832664728,0.003472244367003441,0.003472246928140521,0.003472244832664728,0.003472244832664728,0.003472244832664728,0.003472244367003441,0.003472244832664728,0.003472245065495372
551,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.003906278405338526,0.0039062886498868465,0.0039062793366611,0.003906278870999813,0.0039062779396772385,0.003906280267983675,0.0039062779396772385,0.9414058327674866,0.0039062793366611,0.003906278870999813,0.003906279802322388,0.003906278870999813,0.003906278405338526,0.003906278405338526,0.0039062793366611,0.003906278870999813
552,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.004807728808373213,0.004807731136679649,0.0048077283427119255,0.004807728808373213,0.9278841018676758,0.004807731136679649,0.004807728808373213,0.004807728808373213,0.0048077292740345,0.0048077283427119255,0.0048077292740345,0.0048077292740345,0.004807729739695787,0.0048077283427119255,0.004807728808373213,0.004807728808373213
553,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.010416682809591293,0.010416681878268719,0.010416681878268719,0.010416681878268719,0.010416682809591293,0.010416681878268719,0.010416681878268719,0.010416681878268719,0.010416681878268719,0.010416681878268719,0.010416681878268719,0.010416681878268719,0.010416682809591293,0.8437497615814209,0.010416683740913868,0.010416682809591293
554,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0078125623986125,0.007812565192580223,0.007812561467289925,0.00781256053596735,0.007812561467289925,0.007812575437128544,0.007812564261257648,0.00781256053596735,0.0078125623986125,0.8828115463256836,0.007812561467289925,0.007812561467289925,0.0078125623986125,0.00781256053596735,0.0078125623986125,0.007812566123902798
555,He is busy today,0.02083338052034378,0.02083338052034378,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083338238298893,0.02083338238298893,0.02083337865769863,0.020833386108279228,0.02083337865769863,0.020833397284150124,0.020833386108279228,0.02083337865769863,0.02083338052034378,0.02083338238298893,0.6874992251396179
556,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9479163289070129,0.003472244832664728,0.003472244832664728,0.003472247626632452,0.003472244832664728,0.003472244832664728,0.0034722480922937393,0.003472244832664728,0.003472244367003441,0.003472246928140521,0.003472244832664728,0.003472244832664728,0.003472244832664728,0.003472244367003441,0.003472244832664728,0.003472245065495372
557,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.006944463588297367,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.006944463588297367,0.006944464519619942,0.006944462191313505,0.006944463588297367,0.00694446312263608,0.006944464519619942,0.00694446312263608,0.00694446312263608,0.006944464519619942,0.006944464519619942,0.8958330750465393
558,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005208370741456747,0.005208367481827736,0.005208367016166449,0.0052083698101341724,0.005208370741456747,0.005208367947489023,0.005208367016166449,0.005208367016166449,0.005208367481827736,0.0052083698101341724,0.9218745231628418,0.005208367016166449,0.005208367481827736,0.005208366084843874,0.005208369344472885,0.005208367016166449
559,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.003906269557774067,0.003906270023435354,0.00390626909211278,0.00390626909211278,0.00390626909211278,0.00390626909211278,0.003906269557774067,0.003906269557774067,0.9414059519767761,0.00390626909211278,0.003906269557774067,0.003906271420419216,0.0039062704890966415,0.003906269557774067,0.003906269557774067,0.003906269557774067
560,"No, he is not here. I am taking his place.",0.020833374932408333,0.020833373069763184,0.02083337865769863,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.6874994039535522,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.020833374932408333,0.020833374932408333,0.020833374932408333,0.02083338238298893,0.020833373069763184,0.020833373069763184
561,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.006250063888728619,0.006250058766454458,0.006250059697777033,0.006250057369470596,0.006250057369470596,0.006250058766454458,0.006250057369470596,0.006250058300793171,0.9062491655349731,0.006250058300793171,0.006250058300793171,0.006250058300793171,0.006250058300793171,0.006250059697777033,0.006250062491744757,0.006250061094760895
562,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004807732999324799,0.004807732999324799,0.004807735793292522,0.004807733464986086,0.9278839826583862,0.004807735793292522,0.004807732999324799,0.0048077343963086605,0.004807732533663511,0.004807733464986086,0.004807734861969948,0.004807737190276384,0.004807732533663511,0.004807732533663511,0.004807734861969948,0.004807732999324799
563,"Hello, sir. Have you eaten yet?",0.012500183656811714,0.012500183656811714,0.012500183656811714,0.012500183656811714,0.012500183656811714,0.012500183656811714,0.01250019297003746,0.012500185519456863,0.012500191107392311,0.012500183656811714,0.012500183656811714,0.012500188313424587,0.012500189244747162,0.012500191107392311,0.012500183656811714,0.8124972581863403
564,I’d rather not say.,0.02083338052034378,0.02083338052034378,0.6874992847442627,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.020833391696214676,0.02083338238298893,0.02083338052034378,0.02083338238298893,0.020833387970924377,0.02083338052034378,0.02083338052034378
565,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.003906269557774067,0.003906270023435354,0.00390626909211278,0.00390626909211278,0.00390626909211278,0.00390626909211278,0.003906269557774067,0.003906269557774067,0.9414059519767761,0.00390626909211278,0.003906269557774067,0.003906270954757929,0.0039062704890966415,0.003906269557774067,0.003906269557774067,0.003906269557774067
566,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0048077222891151905,0.004807721823453903,0.004807721357792616,0.9278841018676758,0.004807726945728064,0.004807721823453903,0.004807721357792616,0.0048077222891151905,0.004807721823453903,0.004807724617421627,0.004807723686099052,0.0048077222891151905,0.004807723220437765,0.0048077222891151905,0.00480772415176034,0.004807721357792616
567,I’d rather not say.,0.02083338052034378,0.02083338052034378,0.6874992847442627,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.020833391696214676,0.02083338238298893,0.02083338052034378,0.02083338238298893,0.020833387970924377,0.02083338052034378,0.02083338052034378
568,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9479163289070129,0.003472244832664728,0.003472244832664728,0.003472247626632452,0.003472244832664728,0.003472244832664728,0.003472250187769532,0.003472244832664728,0.003472244367003441,0.003472246928140521,0.003472244832664728,0.003472244832664728,0.003472244832664728,0.003472244367003441,0.003472244832664728,0.003472245065495372
569,Can you explain to me why we are setting up two individual aid stations?,0.008928639814257622,0.008928637020289898,0.008928637020289898,0.008928636088967323,0.008928637951612473,0.008928637020289898,0.4622845947742462,0.008928638882935047,0.008928641676902771,0.008928637020289898,0.008928638882935047,0.008928637951612473,0.4127144515514374,0.008928639814257622,0.008928637020289898,0.008928637951612473
570,"No, he is not here. I am taking his place.",0.020833373069763184,0.020833369344472885,0.020833374932408333,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.687499463558197,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.02083338052034378,0.020833369344472885,0.020833369344472885
571,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.003906278405338526,0.0039062825962901115,0.0039062793366611,0.003906278870999813,0.0039062779396772385,0.003906280267983675,0.0039062779396772385,0.9414058327674866,0.0039062793366611,0.003906278870999813,0.003906279802322388,0.003906278870999813,0.003906278405338526,0.003906278405338526,0.0039062793366611,0.003906278870999813
572,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.00781257264316082,0.00781257450580597,0.00781257264316082,0.00781257264316082,0.00781257264316082,0.00781257264316082,0.00781257450580597,0.007812576368451118,0.007812579162418842,0.00781257264316082,0.007812581025063992,0.3576355278491974,0.007812578231096268,0.532988429069519,0.00781257450580597,0.007812573574483395
573,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9479163289070129,0.003472245065495372,0.003472245065495372,0.0034722480922937393,0.003472245065495372,0.003472245065495372,0.003472256241366267,0.003472245065495372,0.0034722445998340845,0.0034722471609711647,0.003472245065495372,0.003472245065495372,0.003472245065495372,0.0034722445998340845,0.003472245065495372,0.003472245531156659
574,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.007812576368451118,0.007812578231096268,0.007812576368451118,0.007812576368451118,0.007812576368451118,0.007812576368451118,0.007812578231096268,0.007812580093741417,0.007812581956386566,0.007812576368451118,0.007812590338289738,0.5066630840301514,0.007812581025063992,0.3839608132839203,0.007812578231096268,0.007812577299773693
575,He is busy today,0.02083338052034378,0.02083338052034378,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083338238298893,0.02083338238298893,0.02083337865769863,0.020833386108279228,0.02083337865769863,0.020833397284150124,0.020833386108279228,0.02083337865769863,0.02083338052034378,0.02083338238298893,0.6874992251396179
576,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004807722754776478,0.0048077222891151905,0.004807721823453903,0.9278841018676758,0.004807725548744202,0.0048077222891151905,0.004807721823453903,0.004807722754776478,0.0048077222891151905,0.004807726945728064,0.00480772415176034,0.004807722754776478,0.004807723220437765,0.004807722754776478,0.004807724617421627,0.004807721823453903
577,I’d rather not say.,0.02083337865769863,0.02083337865769863,0.6874992251396179,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083340846002102,0.02083338052034378,0.02083337865769863,0.02083338052034378,0.020833386108279228,0.02083337865769863,0.02083337865769863
578,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.004464316181838512,0.004464319441467524,0.004464315716177225,0.9330352544784546,0.004464315716177225,0.004464317113161087,0.004464315250515938,0.004464316181838512,0.0044643166474998,0.004464318975806236,0.004464315716177225,0.004464316181838512,0.004464315716177225,0.004464315250515938,0.004464316181838512,0.004464315716177225
579,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.006944485008716583,0.006944485008716583,0.006944483611732721,0.006944484077394009,0.006944483611732721,0.006944488268345594,0.006944485008716583,0.006944483611732721,0.8958327770233154,0.006944484077394009,0.006944485940039158,0.006944485008716583,0.006944484077394009,0.006944485008716583,0.006944485008716583,0.006944491062313318
580,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9479159116744995,0.003472244832664728,0.003472244832664728,0.003472247626632452,0.003472244832664728,0.003472244832664728,0.003472614800557494,0.003472244832664728,0.003472244367003441,0.003472246928140521,0.003472244832664728,0.003472244832664728,0.003472244832664728,0.003472244367003441,0.003472244832664728,0.003472245065495372
581,Can I talk with you in private once questions are over?,0.015625083819031715,0.015625087544322014,0.015625081956386566,0.015625087544322014,0.015625085681676865,0.015625083819031715,0.015625081956386566,0.7656237483024597,0.015625080093741417,0.015625081956386566,0.01562509499490261,0.015625080093741417,0.015625085681676865,0.015625089406967163,0.015625104308128357,0.015625081956386566
582,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.004807728808373213,0.004807731602340937,0.0048077283427119255,0.004807728808373213,0.9278841018676758,0.004807731136679649,0.004807728808373213,0.004807728808373213,0.0048077292740345,0.0048077283427119255,0.0048077292740345,0.0048077292740345,0.004807729739695787,0.0048077283427119255,0.004807728808373213,0.004807728808373213
583,Can I talk with you in private once questions are over?,0.015625085681676865,0.015625089406967163,0.015625083819031715,0.015625089406967163,0.015625087544322014,0.015625085681676865,0.015625083819031715,0.7656236886978149,0.015625081956386566,0.015625083819031715,0.01562509685754776,0.015625081956386566,0.015625087544322014,0.015625091269612312,0.015625130385160446,0.015625083819031715
584,The plan was to use one large aid station with American medics running it. How is this way better?,0.005208362825214863,0.0052083637565374374,0.0052083623595535755,0.0052083637565374374,0.005208362825214863,0.0052083637565374374,0.005208364222198725,0.005208364222198725,0.9218745827674866,0.005208362825214863,0.0052083637565374374,0.005208366550505161,0.005208365619182587,0.005208364222198725,0.005208362825214863,0.0052083637565374374
585,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.006250066217035055,0.0062500592321157455,0.00625006016343832,0.006250057835131884,0.006250057835131884,0.0062500592321157455,0.006250057835131884,0.006250058766454458,0.9062491655349731,0.006250058766454458,0.006250058766454458,0.006250058766454458,0.006250058766454458,0.00625006016343832,0.006250062957406044,0.006250061560422182
586,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.004166691098362207,0.004166692029684782,0.004166691098362207,0.004166691564023495,0.004166691098362207,0.9374996423721313,0.00416669063270092,0.004166691098362207,0.004166691098362207,0.004166691098362207,0.00416669063270092,0.004166691098362207,0.00416669063270092,0.00416669063270092,0.004166692029684782,0.004166692495346069
587,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0078125623986125,0.007812565192580223,0.007812561467289925,0.00781256053596735,0.007812561467289925,0.007812567055225372,0.007812564261257648,0.00781256053596735,0.0078125623986125,0.8828115463256836,0.007812561467289925,0.007812561467289925,0.0078125623986125,0.00781256053596735,0.0078125623986125,0.007812566123902798
588,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.006944496184587479,0.006944496184587479,0.006944502703845501,0.006944495253264904,0.006944496184587479,0.006944494787603617,0.006944498047232628,0.006944501306861639,0.006944495253264904,0.006944500375539064,0.006944498047232628,0.006944495253264904,0.8958324790000916,0.006944502238184214,0.006944494787603617,0.006944495253264904
589,I’d rather not say.,0.02083337865769863,0.02083337865769863,0.6874993443489075,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.020833393558859825,0.02083338052034378,0.02083337865769863,0.02083338052034378,0.020833386108279228,0.02083337865769863,0.02083337865769863
590,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.004807730671018362,0.004807732068002224,0.004807730205357075,0.004807732533663511,0.004807729739695787,0.004807734861969948,0.004807730205357075,0.004807730671018362,0.004807733930647373,0.004807731136679649,0.004807730671018362,0.927884042263031,0.004807730205357075,0.004807729739695787,0.004807730671018362,0.004807730671018362
591,It won't take long.,0.015625067055225372,0.015625063329935074,0.015625065192580223,0.015625065192580223,0.015625111758708954,0.015625063329935074,0.7656239867210388,0.015625063329935074,0.015625063329935074,0.015625065192580223,0.01562507078051567,0.015625061467289925,0.01562506891787052,0.015625061467289925,0.01562506891787052,0.01562506891787052
592,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.006944463588297367,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.006944463588297367,0.006944464519619942,0.006944462191313505,0.006944463588297367,0.00694446312263608,0.006944464519619942,0.00694446312263608,0.00694446312263608,0.006944464519619942,0.006944464519619942,0.8958330750465393
593,I don't have any questions right now.,0.015625134110450745,0.015625128522515297,0.015625132247805595,0.015625126659870148,0.01562514528632164,0.015625128522515297,0.015625132247805595,0.7656230330467224,0.01562512293457985,0.015625128522515297,0.015625135973095894,0.01562512293457985,0.015625124797225,0.015625115483999252,0.01562514528632164,0.015625139698386192
594,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005208371207118034,0.005208367481827736,0.005208367016166449,0.0052083698101341724,0.005208370741456747,0.005208367947489023,0.005208367016166449,0.005208367016166449,0.005208367481827736,0.0052083698101341724,0.9218745231628418,0.005208367016166449,0.005208367481827736,0.005208366084843874,0.005208369344472885,0.005208367016166449
595,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004807723220437765,0.004807722754776478,0.004807721823453903,0.9278841018676758,0.004807727411389351,0.004807722754776478,0.004807721823453903,0.004807723220437765,0.004807722754776478,0.004807725083082914,0.00480772415176034,0.004807723220437765,0.004807723686099052,0.004807723220437765,0.004807725083082914,0.004807721823453903
596,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.010416718199849129,0.010416718199849129,0.010416723787784576,0.010416720062494278,0.010416718199849129,0.01041671633720398,0.010416718199849129,0.8437491655349731,0.010416715405881405,0.010416719131171703,0.01041671633720398,0.01041671633720398,0.010416719131171703,0.01041671633720398,0.010416720062494278,0.01041671633720398
597,I don't have any questions right now.,0.015625109896063805,0.015625111758708954,0.015625111758708954,0.015625106170773506,0.015625115483999252,0.015625111758708954,0.015625108033418655,0.015625124797225,0.015625104308128357,0.015625106170773506,0.015625113621354103,0.015625106170773506,0.015625104308128357,0.015625102445483208,0.7656233906745911,0.015625113621354103
598,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.004166691098362207,0.004166692029684782,0.004166691098362207,0.004166691564023495,0.004166691098362207,0.9374996423721313,0.00416669063270092,0.004166691098362207,0.004166691098362207,0.004166691098362207,0.00416669063270092,0.004166691098362207,0.00416669063270092,0.00416669063270092,0.004166692029684782,0.004166693426668644
599,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.006944496184587479,0.006944496184587479,0.006944502703845501,0.006944495253264904,0.006944496184587479,0.006944494787603617,0.006944498047232628,0.006944501306861639,0.006944495253264904,0.006944500375539064,0.006944498047232628,0.006944495253264904,0.8958324790000916,0.006944502238184214,0.006944494787603617,0.006944495253264904
600,"I'd really prefer just to wait until the brief, if that is ok.",0.010416730307042599,0.8437489867210388,0.010416731238365173,0.010416727513074875,0.010416727513074875,0.010416729375720024,0.010416727513074875,0.01041673868894577,0.010416730307042599,0.010416730307042599,0.010416736826300621,0.010416730307042599,0.010416730307042599,0.010416730307042599,0.010416729375720024,0.010416733101010323
601,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.007812573574483395,0.007812575437128544,0.007812573574483395,0.007812573574483395,0.007812573574483395,0.007812573574483395,0.007812575437128544,0.007812577299773693,0.007812580093741417,0.007812573574483395,0.007812581956386566,0.4372491240501404,0.007812578231096268,0.4533747732639313,0.007812575437128544,0.00781257450580597
602,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.006944496184587479,0.006944496184587479,0.006944502703845501,0.006944495253264904,0.006944496184587479,0.006944494787603617,0.006944498047232628,0.006944501306861639,0.006944495253264904,0.006944500375539064,0.006944498047232628,0.006944495253264904,0.8958324790000916,0.006944502238184214,0.006944494787603617,0.006944495253264904
603,Can you explain to me why we are setting up two individual aid stations?,0.008928641676902771,0.008928638882935047,0.008928637951612473,0.008928637951612473,0.008928639814257622,0.008928638882935047,0.43329617381095886,0.008928640745580196,0.008928642608225346,0.008928638882935047,0.008928640745580196,0.008928639814257622,0.44170284271240234,0.008928641676902771,0.008928638882935047,0.008928639814257622
604,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9479163289070129,0.003472244832664728,0.003472244832664728,0.003472247626632452,0.003472244832664728,0.003472244832664728,0.0034722480922937393,0.003472244832664728,0.003472244367003441,0.003472246928140521,0.003472244832664728,0.003472244832664728,0.003472244832664728,0.003472244367003441,0.003472244832664728,0.003472245065495372
605,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0039062779396772385,0.0039063007570803165,0.003906278870999813,0.003906278405338526,0.003906277474015951,0.003906279802322388,0.003906277474015951,0.9414057731628418,0.003906278870999813,0.003906278405338526,0.0039062793366611,0.003906278405338526,0.0039062779396772385,0.0039062779396772385,0.003906278870999813,0.003906278405338526
606,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004807722754776478,0.0048077222891151905,0.004807721823453903,0.9278842210769653,0.004807725083082914,0.0048077222891151905,0.004807721823453903,0.004807722754776478,0.0048077222891151905,0.004807724617421627,0.00480772415176034,0.004807722754776478,0.004807723220437765,0.004807722754776478,0.004807724617421627,0.004807721823453903
