,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24
551,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.9401038885116577,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282,0.002604179549962282
552,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.9262816905975342
553,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.8402772545814514,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229
554,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005208398215472698,0.005208398215472698,0.880206823348999,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698
555,He is busy today,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.6805544495582581,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888939283788204
556,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.9467589855194092,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753
557,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.8935180902481079,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126
558,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.9201386570930481,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.003472234820947051,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637
559,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.9401039481163025,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583
560,"No, he is not here. I am taking his place.",0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.6805543303489685,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652
561,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.9041663408279419,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486
562,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.926281750202179,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871,0.003205142915248871
563,"Hello, sir. Have you eaten yet?",0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.8083321452140808,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564
564,I’d rather not say.,0.013888941146433353,0.6805543899536133,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353
565,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.9401039481163025,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202,0.002604176988825202
566,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.926281750202179,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526
567,I’d rather not say.,0.013888941146433353,0.6805543899536133,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353,0.013888941146433353
568,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.9467589855194092,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317,0.0023148239124566317
569,Can you explain to me why we are setting up two individual aid stations?,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.863093376159668,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817
570,"No, he is not here. I am taking his place.",0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.6805540323257446,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973
571,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.9401038885116577,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385,0.0026041793171316385
572,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.8802075386047363,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736
573,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.9467589855194092,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753
574,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.8802075386047363,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736
575,He is busy today,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.6805544495582581,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055
576,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.926281750202179,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526
577,I’d rather not say.,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.6805543303489685,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503
578,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.9315472841262817,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995,0.0029762068297713995
579,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.8935180306434631,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136
580,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.002314824378117919,0.9467589855194092,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753
581,Can I talk with you in private once questions are over?,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.7604160308837891,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189
582,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.9262816905975342
583,Can I talk with you in private once questions are over?,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.7604160904884338,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189
584,The plan was to use one large aid station with American medics running it. How is this way better?,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.9201382994651794,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245,0.003472249722108245
585,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.9041663408279419,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461,0.004166681785136461
586,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.002777788555249572,0.002777788555249572,0.0027777887880802155,0.002777788555249572,0.002777788555249572,0.9361109137535095,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572,0.002777788555249572
587,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005208398215472698,0.005208398215472698,0.880206823348999,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698
588,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.6065352559089661,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.2916119694709778,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795
589,I’d rather not say.,0.013888959772884846,0.3334936201572418,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.3609492778778076,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846,0.013888959772884846
590,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.9262818098068237,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597,0.0032051396556198597
591,It won't take long.,0.7604150176048279,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577
592,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.8935180902481079,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125
593,I don't have any questions right now.,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.7604154944419861,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278
594,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.9201386570930481,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637,0.0034722343552857637
595,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.926281750202179,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526
596,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.8402762413024902,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725,0.0069445110857486725
597,I don't have any questions right now.,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.7604154944419861,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278,0.010416720062494278
598,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.9361108541488647,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155,0.0027777887880802155
599,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.8935174345970154,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808
600,"I'd really prefer just to wait until the brief, if that is ok.",0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.8402769565582275,0.006944479886442423
601,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.8802075386047363,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736
602,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.8935174345970154,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808,0.0046296794898808
603,Can you explain to me why we are setting up two individual aid stations?,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.863093376159668,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817
