,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30
695,The plan was to use one large aid station with American medics running it. How is this way better?,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.2544432580471039,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.6677780747413635,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857
696,He is busy today,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.6777768731117249,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817,0.011111142113804817
697,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.9256406426429749,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243
698,Can you explain to me why we are setting up two individual aid stations?,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.8619042634963989,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325
699,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.9194440245628357
700,It won't take long.,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.7583324909210205,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773
701,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.0027777894865721464,0.9194440841674805
702,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.9121209383010864,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984
703,Why does it have to be in private? We don't have a ton of time. ,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.7583320140838623,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691
704,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.9121209383010864,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984,0.0030303115490823984
705,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.8388885259628296,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972
706,Can you explain to me why we are setting up two individual aid stations?,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.8619042634963989,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325,0.004761922638863325
707,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.35157519578933716,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.576629638671875,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037,0.002564113587141037
708,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.8925919532775879,0.003703723894432187
709,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.9256407618522644,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313
710,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.9033328890800476,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932,0.003333347151055932
711,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.8791660666465759,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836
712,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.8925917744636536,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348
713,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.3697502315044403,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.5635825395584106,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776
714,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.8619044423103333,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728
715,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.9256404638290405,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634
716,I’d rather not say.,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.6777766346931458,0.011111151427030563,0.011111151427030563,0.011111151427030563
717,"I'd really prefer just to wait until the brief, if that is ok.",0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.8388885855674744,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961
718,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.9256404638290405,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634,0.002564121037721634
719,It won't take long.,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.7583324909210205,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773,0.008333361707627773
720,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.8619044423103333,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728
721,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.003703723894432187,0.8925919532775879,0.003703723894432187
722,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.00277778971940279,0.9194440841674805
723,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.9194439053535461,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505
724,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.9462960958480835,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296,0.0018518578726798296
725,I’d rather not say.,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.6777766346931458,0.011111151427030563,0.011111151427030563,0.011111151427030563
726,Can I talk with you in private once questions are over?,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.7583324313163757,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072,0.008333365432918072
727,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.8619044423103333,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728
728,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.8388885259628296,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972
729,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.8925917744636536,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348
730,Why does it have to be in private? We don't have a ton of time. ,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.7583320140838623,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691,0.008333379402756691
731,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.8791658878326416,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931,0.004166693892329931
732,He is busy today,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.6777768135070801,0.011111143976449966,0.011111143976449966,0.011111143976449966,0.011111143976449966
733,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.91944420337677,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917
734,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.892592191696167,0.003703715279698372,0.003703715279698372,0.003703715279698372,0.003703715279698372
735,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.9256407618522644,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313,0.002564110793173313
736,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.8925917744636536,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348
737,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0020833401940762997,0.9395831227302551,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997,0.0020833401940762997
738,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.91944420337677,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733,0.0027777848299592733
