,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27
695,The plan was to use one large aid station with American medics running it. How is this way better?,0.003086439333856106,0.003086439333856106,0.26703768968582153,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.6558013558387756,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106
696,He is busy today,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.6790115237236023,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842
697,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.9259255528450012,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255
698,Can you explain to me why we are setting up two individual aid stations?,0.5280011892318726,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.005291035398840904,0.3397229015827179,0.005291035398840904
699,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.9197527170181274,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727
700,It won't take long.,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.7592563033103943,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794
701,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.9197527170181274,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727,0.003086433047428727
702,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.9124575853347778
703,Why does it have to be in private? We don't have a ton of time. ,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.7592572569847107,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981
704,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.003367015393450856,0.9124575853347778
705,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.8395057320594788,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335
706,Can you explain to me why we are setting up two individual aid stations?,0.5050016045570374,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.0052910358645021915,0.3627224862575531,0.0052910358645021915
707,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.925925612449646,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453
708,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.893003523349762,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172
709,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.9259254336357117,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186
710,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.9037027955055237,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936,0.0037037383299320936
711,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.004629660397768021,0.8796288371086121,0.004629660397768021,0.004629660397768021
712,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.8930037617683411,0.004115239251405001
713,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.9312165975570679,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156
714,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.8624328970909119,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214
715,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.9259254932403564,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494
716,I’d rather not say.,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.6790120601654053,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442,0.0123456921428442
717,"I'd really prefer just to wait until the brief, if that is ok.",0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.8395055532455444,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685,0.0061728619039058685
718,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.9259254932403564,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494
719,It won't take long.,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.7592563033103943,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794,0.009259373880922794
720,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.8624328970909119,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214
721,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.8930035829544067,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885
722,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.9197527170181274,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371,0.003086433280259371
723,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.9197527766227722,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525
724,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9465018510818481,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937
725,I’d rather not say.,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.6790120005607605,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775
726,Can I talk with you in private once questions are over?,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.7592578530311584,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444
727,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.8624328970909119,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214
728,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.8395057320594788,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846
729,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.8930037617683411,0.004115239717066288
730,Why does it have to be in private? We don't have a ton of time. ,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.7592572569847107,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981
731,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.8796290755271912,0.004629649221897125
732,He is busy today,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.6790115237236023,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842,0.012345712631940842
733,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.919752836227417,0.003086429089307785,0.003086429089307785,0.003086429089307785
734,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.8930038213729858,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139
735,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.9259254336357117,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186
736,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.8930037617683411,0.004115239251405001
737,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0023148192558437586,0.0023148192558437586,0.9398146867752075,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586,0.0023148192558437586
738,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.919752836227417,0.003086429089307785,0.003086429089307785,0.003086429089307785
739,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.893003523349762,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172
740,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.8624328970909119,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214
741,The plan was to use one large aid station with American medics running it. How is this way better?,0.003086439333856106,0.003086439333856106,0.2671371102333069,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.6557018756866455,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106,0.003086439333856106
742,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.8395057320594788,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846
