,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28
591,It won't take long.,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.758927583694458,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085,0.008928608149290085
592,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.8928568959236145,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059
593,I don't have any questions right now.,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.7589278817176819,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615
594,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.9196425676345825,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952,0.002976201241835952
595,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.9258239269256592,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947,0.0027472609654068947
596,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.8392848968505859,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005
597,I don't have any questions right now.,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.7589278817176819,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615
598,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.9357139468193054,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892
599,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.8928561210632324,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159
600,"I'd really prefer just to wait until the brief, if that is ok.",0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.8392850756645203,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191,0.005952402949333191
601,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.004464311990886927,0.8794635534286499,0.004464311990886927,0.004464311990886927,0.004464311990886927
602,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.8928561210632324,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159
603,Can you explain to me why we are setting up two individual aid stations?,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.8622440099716187,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722,0.005102073773741722
604,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.9464284181594849,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406
605,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.9397318363189697,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014,0.0022321545984596014
606,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.9258239269256592,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383,0.0027472611982375383
607,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.919642448425293,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685,0.0029762061312794685
608,It won't take long.,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.758927583694458,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751,0.00892860721796751
609,The plan was to use one large aid station with American medics running it. How is this way better?,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.919642448425293,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066,0.0029762047342956066
610,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.8928561210632324,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159,0.003968291915953159
611,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.8392850160598755,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202
612,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.9035710096359253,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903
613,He is busy today,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.011904781684279442,0.6785708665847778,0.011904781684279442
614,I don't have any questions right now.,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.7589278817176819,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615
615,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.9123373031616211,0.003246765583753586,0.003246765583753586,0.003246765583753586,0.003246765583753586
616,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.919642448425293,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825,0.002976205898448825
617,I don't have any questions right now.,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.7589278817176819,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615,0.008928596042096615
618,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.9258239269256592,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182,0.002747261431068182
619,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.8794631361961365,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695,0.004464327823370695
620,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.9397319555282593,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283
621,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.004464311525225639,0.8794635534286499,0.004464311525225639,0.004464311525225639,0.004464311525225639
622,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9258238673210144,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837,0.002747264923527837
623,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.9357139468193054,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892,0.002380965743213892
624,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.9397319555282593,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283
625,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.9258238077163696,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678,0.0027472656220197678
626,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.6247574687004089,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.27206701040267944,0.003968289587646723
627,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.6409116983413696,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.25591275095939636,0.003968289587646723
628,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.8794639706611633,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733,0.004464297089725733
629,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.599215030670166,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.003968289587646723,0.29760944843292236,0.003968289587646723
630,"No, he is not here. I am taking his place.",0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.6785703897476196,0.01190479937940836,0.01190479937940836,0.01190479937940836,0.01190479937940836
631,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.0014881023671478033,0.9598212838172913,0.0014881023671478033,0.0014881023671478033
632,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.9123373031616211,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985
633,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.9123373031616211,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985,0.0032467651180922985
634,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.9464284181594849,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406,0.0019841345492750406
635,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.9196425676345825,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828,0.0029762019403278828
636,I’d rather not say.,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.6785702705383301,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658,0.011904803104698658
