,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
574,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.006579011678695679,0.006579012144356966,0.006579011678695679,0.006579011678695679,0.006579011678695679,0.006579012144356966,0.006579011678695679,0.006579011678695679,0.006579011678695679,0.006579011678695679,0.8815777897834778,0.006579011678695679,0.006579011678695679,0.006579011678695679,0.006579011678695679,0.006579012144356966,0.006579012144356966,0.006579011678695679,0.006579011678695679
575,He is busy today,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.6842098832130432,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583
576,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604983836412,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604983836412,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604983836412,0.004048604518175125,0.004048604518175125,0.004048604518175125
577,I’d rather not say.,0.017543941736221313,0.017543941736221313,0.017543943598866463,0.017543941736221313,0.017543941736221313,0.6842090487480164,0.017543941736221313,0.017543941736221313,0.017543941736221313,0.017543941736221313,0.017543941736221313,0.017543941736221313,0.017543941736221313,0.017543941736221313,0.017543941736221313,0.017543941736221313,0.017543941736221313,0.017543941736221313,0.017543941736221313
578,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.003759418847039342,0.0037594186142086983,0.9323304295539856,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.003759419545531273,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983
579,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005847986787557602,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847987253218889,0.005847987253218889,0.8947362303733826,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602
580,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.9473681449890137,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008
581,Can I talk with you in private once questions are over?,0.013157994486391544,0.013157994486391544,0.01315799355506897,0.01315799355506897,0.013157994486391544,0.7631561160087585,0.013157994486391544,0.01315799355506897,0.01315799355506897,0.01315799355506897,0.01315799355506897,0.01315799355506897,0.013157994486391544,0.013157994486391544,0.01315799355506897,0.01315799355506897,0.013157994486391544,0.013157994486391544,0.013157994486391544
582,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.004048605915158987,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.927125096321106,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977
583,Can I talk with you in private once questions are over?,0.013157995417714119,0.013157995417714119,0.013157994486391544,0.013157994486391544,0.013157995417714119,0.7631561160087585,0.013157995417714119,0.013157994486391544,0.013157994486391544,0.013157994486391544,0.013157994486391544,0.013157994486391544,0.013157995417714119,0.01315800379961729,0.013157994486391544,0.013157994486391544,0.013157995417714119,0.013157995417714119,0.013157995417714119
584,The plan was to use one large aid station with American medics running it. How is this way better?,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.9210523962974548,0.004385978449136019,0.004385978449136019,0.004385978914797306,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019
585,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.005263179074972868,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.005263178609311581,0.9052627682685852
586,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0035087948199361563,0.0035087945871055126,0.0035087945871055126,0.9368416666984558,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087948199361563,0.0035087945871055126,0.0035087948199361563,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126
587,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999571502209,0.006578999571502209,0.8815779685974121,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921
588,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.005847999360412359,0.005847998894751072,0.005847998894751072,0.005847998894751072,0.005847998894751072,0.32501354813575745,0.005847998894751072,0.005847998894751072,0.5755704045295715,0.005847998894751072,0.005847999360412359,0.005847998894751072,0.005847999360412359,0.005847998894751072,0.005847998894751072,0.005847998894751072,0.005847998894751072,0.005847999360412359,0.005847998894751072
589,I’d rather not say.,0.017543939873576164,0.017543939873576164,0.017543941736221313,0.017543939873576164,0.017543939873576164,0.6842091083526611,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164
590,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.9271251559257507,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602655529976,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689
591,It won't take long.,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157977722585201,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.7631564140319824,0.013157976791262627,0.013157977722585201
592,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005847970489412546,0.005847970489412546,0.005847970489412546,0.005847970489412546,0.005847970489412546,0.005847970489412546,0.005847970489412546,0.005847970489412546,0.005847970489412546,0.005847970489412546,0.005847970489412546,0.0058479709550738335,0.005847970489412546,0.8947365283966064,0.005847970489412546,0.005847970489412546,0.005847970489412546,0.005847970489412546,0.005847970489412546
593,I don't have any questions right now.,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.7631570100784302,0.01315794326364994,0.013157946988940239
594,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.9210519790649414,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.004385999869555235,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266
595,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604983836412,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604983836412,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604983836412,0.004048604518175125,0.004048604518175125,0.004048604518175125
596,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.008771958760917187,0.008771958760917187,0.008771959692239761,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.8421046733856201,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187
597,I don't have any questions right now.,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.7631570100784302,0.01315794326364994,0.013157944194972515
598,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0035087948199361563,0.0035087945871055126,0.0035087945871055126,0.9368416666984558,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087948199361563,0.0035087945871055126,0.0035087948199361563,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126,0.0035087945871055126
599,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.005848000291734934,0.0058479998260736465,0.0058479998260736465,0.0058479998260736465,0.0058479998260736465,0.32463929057121277,0.0058479998260736465,0.0058479998260736465,0.575944721698761,0.0058479998260736465,0.005848000291734934,0.0058479998260736465,0.005848000291734934,0.0058479998260736465,0.0058479998260736465,0.0058479998260736465,0.0058479998260736465,0.005848000291734934,0.0058479998260736465
600,"I'd really prefer just to wait until the brief, if that is ok.",0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969936788082,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.8421045541763306,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508
601,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.006579011678695679,0.006579012144356966,0.006579011678695679,0.006579011678695679,0.006579011678695679,0.006579012144356966,0.006579011678695679,0.006579011678695679,0.006579011678695679,0.006579011678695679,0.8815777897834778,0.006579011678695679,0.006579011678695679,0.006579011678695679,0.006579011678695679,0.006579012144356966,0.006579014007002115,0.006579011678695679,0.006579011678695679
602,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.005847999360412359,0.005847998894751072,0.005847998894751072,0.005847998894751072,0.005847998894751072,0.32537633180618286,0.005847998894751072,0.005847998894751072,0.5752077102661133,0.005847998894751072,0.005847999360412359,0.005847998894751072,0.005847999360412359,0.005847998894751072,0.005847998894751072,0.005847998894751072,0.005847998894751072,0.005847999360412359,0.005847998894751072
603,Can you explain to me why we are setting up two individual aid stations?,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.8646610975265503,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.007518825586885214,0.007518826052546501,0.007518825586885214
604,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.9473681449890137,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239917639642954,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517
605,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0032894883770495653,0.0032894890755414963,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653,0.9407892227172852,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653,0.0032894883770495653
606,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604983836412,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125
607,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.004385995678603649,0.004385995678603649,0.004385995678603649,0.004385995678603649,0.0043859961442649364,0.004385995678603649,0.004385995678603649,0.004385995678603649,0.004385995678603649,0.004385995678603649,0.004385995678603649,0.0043859961442649364,0.004385995678603649,0.9210520386695862,0.004385995678603649,0.004385995678603649,0.0043859961442649364,0.004385995678603649,0.004385995678603649
608,It won't take long.,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157977722585201,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.013157976791262627,0.7631564140319824,0.013157976791262627,0.013157977722585201
609,The plan was to use one large aid station with American medics running it. How is this way better?,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.9210523962974548,0.004385978449136019,0.004385978449136019,0.004385978914797306,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019
610,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.005847992841154337,0.00584799237549305,0.00584799237549305,0.00584799237549305,0.00584799237549305,0.005847992841154337,0.00584799237549305,0.00584799237549305,0.3372229337692261,0.00584799237549305,0.005847992841154337,0.00584799237549305,0.005847992841154337,0.00584799237549305,0.00584799237549305,0.00584799237549305,0.00584799237549305,0.5633612275123596,0.00584799237549305
611,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771956898272038,0.008771955966949463,0.008771955966949463,0.8421047329902649,0.008771955966949463,0.008771955966949463,0.008771956898272038,0.008771955966949463,0.008771955966949463,0.008771955966949463
612,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.005263178609311581,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.9052627682685852
613,He is busy today,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.6842098832130432,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583,0.017543895170092583
614,I don't have any questions right now.,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.7631570100784302,0.01315794326364994,0.013157944194972515
615,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.9138752818107605,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784705583006144,0.004784704651683569
616,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.9210520386695862,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364,0.0043859961442649364
617,I don't have any questions right now.,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.7631570100784302,0.01315794326364994,0.013157944194972515
618,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125
619,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999571502209,0.006578999105840921,0.8815779685974121,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921,0.006578999105840921
620,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0032895037438720465,0.003289503511041403,0.003289503511041403,0.003289503511041403,0.0032895037438720465,0.0032895051408559084,0.003289503511041403,0.003289503511041403,0.0032895037438720465,0.003289503511041403,0.003289503511041403,0.003289503511041403,0.9407889246940613,0.003289503511041403,0.0032895037438720465,0.003289503511041403,0.003289503511041403,0.003289503511041403,0.0032895037438720465
621,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.006579010747373104,0.006579011213034391,0.006579010747373104,0.006579010747373104,0.006579010747373104,0.006579011213034391,0.006579010747373104,0.006579010747373104,0.006579010747373104,0.006579010747373104,0.8815777897834778,0.006579010747373104,0.006579010747373104,0.006579010747373104,0.006579010747373104,0.006579011213034391,0.006579011213034391,0.006579010747373104,0.006579010747373104
622,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.004048605915158987,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.927125096321106,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977
623,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.003508794354274869,0.0035087941214442253,0.0035087941214442253,0.9368416666984558,0.0035087941214442253,0.0035087941214442253,0.0035087941214442253,0.003508794354274869,0.0035087941214442253,0.0035087945871055126,0.0035087941214442253,0.0035087941214442253,0.0035087941214442253,0.0035087941214442253,0.0035087941214442253,0.0035087941214442253,0.0035087941214442253,0.0035087941214442253,0.0035087941214442253
624,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0032895037438720465,0.003289503511041403,0.003289503511041403,0.003289503511041403,0.0032895037438720465,0.0032895037438720465,0.003289503511041403,0.003289503511041403,0.0032895037438720465,0.003289503511041403,0.003289503511041403,0.003289503511041403,0.9407889246940613,0.003289503511041403,0.0032895037438720465,0.003289503511041403,0.003289503511041403,0.003289503511041403,0.0032895037438720465
625,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.9271252155303955,0.004048599861562252,0.004048599861562252
626,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005847986787557602,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847987253218889,0.005847987253218889,0.8947362303733826,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602
627,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005847986787557602,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847987253218889,0.005847987253218889,0.8947362303733826,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602
628,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974891453981,0.006578974425792694,0.8815784454345703,0.006578974425792694
629,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005847986787557602,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847990978509188,0.005847987253218889,0.8947362303733826,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602
630,"No, he is not here. I am taking his place.",0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.017543932422995567,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.6842092871665955
631,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.002192995510995388,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.9605260491371155,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444
632,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.9138752818107605,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784705117344856,0.004784704651683569
633,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.9138752818107605,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784704651683569,0.004784705117344856,0.004784704651683569
634,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.9473681449890137,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239917639642954,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517,0.0029239915311336517
635,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.00438599893823266,0.00438599893823266,0.004385999403893948,0.004385999403893948,0.004385999403893948,0.00438599893823266,0.9210519790649414,0.004385999403893948,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.004385999403893948,0.00438599893823266,0.00438599893823266,0.004385999403893948,0.00438599893823266,0.004385999403893948,0.004385999403893948,0.00438599893823266
636,I’d rather not say.,0.017543939873576164,0.017543939873576164,0.017543941736221313,0.017543939873576164,0.017543939873576164,0.6842091083526611,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164,0.017543939873576164
637,"No, he is not here. I am taking his place.",0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.017543932422995567,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.01754392869770527,0.6842092871665955
638,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.8421047329902649,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187
639,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.00526318047195673,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.005263178143650293,0.9052627682685852
