,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
703,Why does it have to be in private? We don't have a ton of time. ,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.7624985575675964,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791
704,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.9136360287666321,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308
705,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.8416663408279419,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453,0.008333351463079453
706,Can you explain to me why we are setting up two individual aid stations?,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.8642850518226624,0.007142892573028803,0.007142892573028803,0.007142892573028803,0.007142892573028803
707,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.9269227981567383,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245
708,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.894443929195404,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453
709,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.9269226789474487,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785
710,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.005000027362257242,0.005000027362257242,0.9049994945526123,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242,0.005000027362257242
711,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.8812479376792908,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122,0.0062501085922122
712,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.005555575247853994,0.8944441080093384,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994
713,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.9321426153182983,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537
714,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.8642854690551758,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874
715,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295,0.9269224405288696,0.0038461878430098295,0.0038461878430098295,0.0038461878430098295
716,I’d rather not say.,0.016666747629642487,0.6833317875862122,0.016666747629642487,0.016666753217577934,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487,0.016666747629642487
717,"I'd really prefer just to wait until the brief, if that is ok.",0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.8416658043861389,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415
718,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.0038461892399936914,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.9269224405288696,0.003846187377348542,0.003846187377348542,0.003846187377348542
719,It won't take long.,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.7624984979629517,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357,0.012500079348683357
720,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.8642854690551758,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874
721,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.894443929195404,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453
722,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.00416670273989439,0.920832633972168,0.00416670273989439,0.00416670273989439,0.00416670273989439
723,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.9208326935768127,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666
724,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.004018628038465977,0.0027777948416769505,0.0027777948416769505,0.9459810256958008,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505
725,I’d rather not say.,0.016666745766997337,0.6833318471908569,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337
726,Can I talk with you in private once questions are over?,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.7624984979629517,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208,0.012500077486038208
727,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.8642854690551758,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874
728,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.8416664004325867,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878
729,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.005555575247853994,0.8944441080093384,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994
730,Why does it have to be in private? We don't have a ton of time. ,0.012500072829425335,0.01250007376074791,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.7624986171722412,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335,0.012500072829425335
731,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.8812494874000549,0.006250027567148209,0.006250027567148209,0.006250027567148209,0.006250027567148209
732,He is busy today,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.6833325028419495,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353
733,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.9208330512046814,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486
734,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.0055555724538862705,0.005555571988224983,0.005555571988224983,0.8944441676139832,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983
735,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846175968647003,0.003846174804493785,0.003846174804493785,0.9269226789474487,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785,0.003846174804493785
736,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.00555557431653142,0.8944441080093384,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142,0.00555557431653142
737,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.9406247138977051,0.003125014714896679,0.003125014714896679
738,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.9208330512046814,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036,0.004166682716459036
739,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.8944438695907593,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555587355047464,0.005555589683353901,0.005555587355047464
740,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.8642854690551758,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874,0.007142871618270874
741,The plan was to use one large aid station with American medics running it. How is this way better?,0.004166749306023121,0.004166749306023121,0.189609095454216,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.004166749306023121,0.7353893518447876,0.004166749306023121,0.004166749306023121
742,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.8416664004325867,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878
743,"No, he is not here. I am taking his place.",0.01666676066815853,0.01666676066815853,0.6833315491676331,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853
744,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.8416664004325867,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878,0.008333350531756878
745,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.005555575247853994,0.8944441080093384,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994,0.005555575247853994
746,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.8812494874000549,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705,0.0062500289641320705
747,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.9208330512046814,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323,0.004166683182120323
748,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.8812493681907654,0.006250034086406231,0.006250034086406231,0.006250034086406231,0.006250034086406231
749,I’d rather not say.,0.016666745766997337,0.6833318471908569,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337,0.016666745766997337
750,The plan was to use one large aid station with American medics running it. How is this way better?,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753496974707,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.004166753031313419,0.9208316802978516,0.004166753031313419,0.004166753031313419
751,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.19689114391803741,0.0027777948416769505,0.0027777948416769505,0.753108561038971,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505
752,"I'd really prefer just to wait until the brief, if that is ok.",0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333384990692139,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.8416658043861389,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415,0.008333382196724415
753,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.0038461624644696712,0.9269229173660278
754,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.003846161998808384,0.9269229173660278
755,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.006250107195228338,0.006250107195228338,0.8812479972839355,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338,0.006250107195228338
756,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.8642854690551758,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449,0.007142872549593449
757,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.8812493681907654,0.006250034552067518,0.006250034552067518,0.006250034552067518,0.006250034552067518
758,He is busy today,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.6833325028419495,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353,0.016666708514094353
759,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.9136360287666321,0.00454547256231308,0.004545473027974367,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308
760,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.6323996782302856,0.0027777948416769505,0.0027777948416769505,0.3176000416278839,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505
761,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.006250059697777033,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.00625006016343832,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.006250059697777033,0.8812488913536072,0.006250059697777033
762,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.8944441676139832,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983
763,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.9208330512046814,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486,0.0041666822507977486
764,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.003846187377348542,0.9269224405288696,0.003846187377348542,0.003846187377348542,0.003846187377348542
765,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.40334612131118774,0.0027777948416769505,0.0027777948416769505,0.5466535687446594,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505,0.0027777948416769505
