,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29
759,"I'd really prefer just to wait until the brief, if that is ok.",0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.8390800952911377,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514
760,The plan was to use one large aid station with American medics running it. How is this way better?,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.9195398688316345,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667
761,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.9356318116188049,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609,0.00229886407032609
762,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.8927200436592102,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234
763,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.00383143057115376,0.8927199840545654
764,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0031348099000751972,0.9122253656387329,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972
765,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.9257288575172424,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434
766,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.9034478664398193,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434
767,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.8793097734451294,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563
768,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.5141072869300842,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.38244399428367615,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894
769,I don't have any questions right now.,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.7586197853088379,0.008620722219347954,0.008620722219347954
770,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.8927200436592102,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234
771,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.8793097734451294,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563,0.004310365300625563
772,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.8927196264266968,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173,0.0038314431440085173
773,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.8390801548957825,0.0057471380569040775,0.0057471380569040775
774,Can you explain to me why we are setting up two individual aid stations?,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.8620681166648865,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974
775,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.9034478664398193,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434
776,I’d rather not say.,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.6781600117683411,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752
777,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.8927200436592102,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967
778,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.8927199244499207
779,Why does it have to be in private? We don't have a ton of time. ,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.7586196660995483,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827
780,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.9517237544059753,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186,0.0017241525929421186
781,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.8390801548957825,0.0057471380569040775,0.0057471380569040775
782,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.9463599920272827,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673
783,Can you explain to me why we are setting up two individual aid stations?,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.8620681166648865,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974,0.004926139023154974
784,I’d rather not say.,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.6781600117683411,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752
785,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.9034478664398193,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434
786,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.9597699046134949,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706,0.0014367890544235706
787,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.8927198052406311,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564,0.003831435926258564
788,I’d rather not say.,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.6781600117683411,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752
789,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.9257288575172424,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434,0.00265254033729434
790,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.8793090581893921,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365,0.004310390911996365
791,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0031348099000751972,0.9122253656387329,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972,0.0031348099000751972
792,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.9257291555404663,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194,0.0026525300927460194
793,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.9517237544059753,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405,0.0017241527093574405
794,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.8620685338973999,0.004926125518977642
795,I don't have any questions right now.,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.008620723150670528,0.7586197257041931,0.008620723150670528,0.008620723150670528
796,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.8620685338973999,0.004926125518977642
797,He is busy today,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.6781601309776306,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028
798,"Hello, sir. Have you eaten yet?",0.8068961501121521,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468
799,I don't have any questions right now.,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.008620722219347954,0.7586197853088379,0.008620722219347954,0.008620722219347954
800,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.0038314310368150473,0.8927199244499207
801,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.9257290363311768,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467
802,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.9195398688316345,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793,0.0028735767118632793
