,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25
623,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.9359996914863586,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523
624,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.9399996399879456,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648
625,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.9261534810066223,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787,0.0030769379809498787
626,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.8933326601982117,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893
627,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.8933326601982117,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893
628,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.8799991011619568,0.00500003807246685
629,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.8933326601982117,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893
630,"No, he is not here. I am taking his place.",0.013333401642739773,0.6799983382225037,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773
631,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.5667600631713867,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.3949061930179596,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396
632,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.9127267599105835,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713
633,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.9127267599105835,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276,0.0036363841500133276
634,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.9466664791107178,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735
635,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.9199995398521423,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488
636,I’d rather not say.,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.6799988746643066,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982
637,"No, he is not here. I am taking his place.",0.013333401642739773,0.6799983382225037,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773
638,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8399995565414429,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405
639,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.9039996266365051,0.004000016022473574
640,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.8399997353553772,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808
641,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.5659796595573425,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.3956865966320038,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614,0.0016666847513988614
642,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.0030769333243370056,0.9261536002159119
643,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005714324302971363,0.8628562092781067,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363,0.005714324302971363
644,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.8933329582214355,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771
645,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.8933329582214355,0.004444459918886423
646,Can I talk with you in private once questions are over?,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.7599989175796509,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738
647,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.9039996266365051,0.004000016022473574
648,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005714323837310076,0.8628562092781067,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076,0.005714323837310076
649,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.8399997353553772,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808
650,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.8933329582214355,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423
651,"No, he is not here. I am taking his place.",0.013333423063158989,0.3506949841976166,0.013333423063158989,0.013333423063158989,0.34263622760772705,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989,0.013333423063158989
652,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.8933329582214355,0.004444459918886423
653,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.9399996399879456,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648,0.0025000139139592648
654,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.8933329582214355,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423
655,I’d rather not say.,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.6799988746643066,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982
656,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.004000016488134861,0.9039996266365051,0.004000016488134861
657,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.8933329582214355,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423
658,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.8799991011619568,0.005000038538128138
659,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.8933326005935669,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904
660,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.003076938446611166,0.0030769382137805223,0.0030769382137805223,0.9261534810066223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223,0.0030769382137805223
661,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.8399997353553772,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808
662,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.0057143233716487885,0.8628562092781067,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885,0.0057143233716487885
663,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.8933326601982117,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118,0.00444447249174118
664,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.0030769335571676493,0.9261536002159119
665,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.8933326005935669,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904
666,It won't take long.,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.7599970698356628,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857,0.010000121779739857
667,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.9261534810066223,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533
668,The plan was to use one large aid station with American medics running it. How is this way better?,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.9199995994567871,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587
669,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.9359996914863586,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087
670,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.8933329582214355,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423
671,The plan was to use one large aid station with American medics running it. How is this way better?,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.9199995994567871,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587,0.003333350643515587
672,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8399995565414429,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405,0.006666685454547405
673,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.9261534810066223,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235
