,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21
677,"No, he is not here. I am taking his place.",0.015873031690716743,0.6825394034385681,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743,0.015873031690716743
678,The plan was to use one large aid station with American medics running it. How is this way better?,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.003968286793678999,0.9206342697143555,0.003968286793678999,0.003968286793678999,0.003968286793678999
679,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.920634388923645,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264
680,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.9267395734786987,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866
681,It won't take long.,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.761903703212738,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703,0.011904816143214703
682,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.003174625337123871,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.23388242721557617,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.003174625337123871,0.7057996988296509,0.003174625337123871,0.003174625337123871
683,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.9047612547874451,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657
684,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.8941791653633118,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265
685,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.9047611951828003,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094,0.004761938471347094
686,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.947089672088623,0.0026455153711140156
687,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.0059524052776396275,0.8809518814086914,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.005952407140284777,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275,0.0059524052776396275
688,Why does it have to be in private? We don't have a ton of time. ,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.7619038820266724,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531
689,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.9134193658828735,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315
690,I’d rather not say.,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.6825389862060547,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385
691,"I'd really prefer just to wait until the brief, if that is ok.",0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936559617519379,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.8412688374519348,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655
692,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.9404757618904114,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853,0.0029762110207229853
693,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.005291058216243982,0.005291058216243982,0.8941788077354431,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982
694,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.0023809592239558697,0.9523808360099792
695,The plan was to use one large aid station with American medics running it. How is this way better?,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.003968286328017712,0.9206342697143555,0.003968286328017712,0.003968286328017712,0.003968286328017712
696,He is busy today,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.6825385093688965,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325
697,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.926739513874054,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105
698,Can you explain to me why we are setting up two individual aid stations?,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.8639445304870605,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923
699,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.9206345677375793,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305
700,It won't take long.,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.761903703212738,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277
701,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.9206345677375793,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518,0.003968271426856518
702,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.9134193658828735,0.004329030402004719,0.004329030402004719,0.004329030867666006,0.004329030402004719,0.004329030402004719
703,Why does it have to be in private? We don't have a ton of time. ,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.7619038820266724,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531
704,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.9134193658828735,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719
705,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.8412694334983826,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842
706,Can you explain to me why we are setting up two individual aid stations?,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.8639445304870605,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.00680277356877923,0.006802774034440517,0.00680277356877923,0.00680277356877923
707,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.493154913187027,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.003663030220195651,0.43724748492240906,0.003663030220195651
708,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.8941791653633118,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777
709,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0036630199756473303,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.9267395734786987,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043
710,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9047613143920898,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508
711,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.4684250056743622,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.4184788465499878,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055,0.0059524280950427055
712,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.8941792249679565,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766
713,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.9319720268249512,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795,0.0034013972617685795
714,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.8639436960220337,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802816409617662,0.006802813615649939,0.006802813615649939,0.006802813615649939
715,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.9267393350601196,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257
716,I’d rather not say.,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.6825390458106995,0.015873050317168236,0.015873050317168236,0.015873050317168236,0.015873050317168236
717,"I'd really prefer just to wait until the brief, if that is ok.",0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.8412688374519348,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655
718,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693,0.9267393350601196,0.0036630313843488693,0.0036630313843488693,0.0036630313843488693
719,It won't take long.,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.7619036436080933,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277,0.011904817074537277
720,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.8639436960220337,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226
721,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.8941791653633118,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249
722,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.9206345677375793,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305
723,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.920634388923645,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689
724,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.0026455146726220846,0.947089672088623,0.0026455146726220846
725,I’d rather not say.,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.6825389862060547,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385
726,Can I talk with you in private once questions are over?,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.3176794946193695,0.011904857121407986,0.011904857121407986,0.011904857121407986,0.45612818002700806
727,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.8639436960220337,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226,0.006802814081311226
728,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.8412694334983826,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842
729,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.8941792249679565,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535
730,Why does it have to be in private? We don't have a ton of time. ,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.7619038820266724,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531,0.011904807761311531
731,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.8809512257575989,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026,0.005952438339591026
732,He is busy today,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.6825385093688965,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325
733,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.9206344485282898,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454,0.00396827794611454
734,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.8941794633865356,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835
735,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.9267395734786987,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974
736,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.8941792249679565,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535,0.0052910372614860535
