,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16
716,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0052083516493439674,0.005208350718021393,0.005208352580666542,0.005208352115005255,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.005208352115005255,0.005208350718021393,0.005208350718021393,0.005208352580666542,0.0052083516493439674,0.005208352115005255,0.9218747615814209,0.0052083516493439674
717,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8437496423721313,0.01041669026017189,0.01041669212281704,0.01041669212281704,0.010416693054139614,0.010416693054139614,0.01041669026017189,0.01041669212281704,0.010416700504720211,0.01041669026017189,0.01041669026017189,0.010416693054139614,0.010416695848107338,0.010416693054139614,0.01041669026017189,0.01041669026017189
718,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.006944478955119848,0.006944479886442423,0.006944478955119848,0.0069444808177649975,0.006944482214748859,0.0069444808177649975,0.006944478955119848,0.0069444808177649975,0.006944481749087572,0.006944482214748859,0.006944478955119848,0.006944482214748859,0.006944482214748859,0.8958328366279602,0.006944479886442423,0.006944478955119848
719,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.006250027101486921,0.006250028498470783,0.006250026170164347,0.00625003594905138,0.006250027101486921,0.006250029429793358,0.006250029429793358,0.006250027567148209,0.006250026170164347,0.9062495827674866,0.006250028498470783,0.006250027567148209,0.006250027101486921,0.006250027567148209,0.006250026170164347,0.006250028498470783
720,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0062500666826963425,0.00625006714835763,0.0062500666826963425,0.006250070407986641,0.0062500652857124805,0.006250068079680204,0.33759406208992004,0.00625006714835763,0.006250069011002779,0.006250068079680204,0.5749049782752991,0.0062500666826963425,0.0062500652857124805,0.006250070407986641,0.0062500666826963425,0.006250070407986641
721,Can I talk with you in private once questions are over?,0.01562506891787052,0.015625063329935074,0.01562507078051567,0.015625065192580223,0.015625059604644775,0.7656240463256836,0.015625063329935074,0.01562506891787052,0.015625061467289925,0.01562507636845112,0.015625061467289925,0.015625067055225372,0.015625063329935074,0.015625063329935074,0.015625063329935074,0.015625061467289925
722,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.004807733464986086,0.0048077343963086605,0.0048077343963086605,0.004807734861969948,0.004807733930647373,0.004807732533663511,0.004807736724615097,0.004807733464986086,0.004807733464986086,0.927884042263031,0.004807733464986086,0.004807733930647373,0.0048077343963086605,0.0048077343963086605,0.004807735793292522,0.004807738121598959
723,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.006944479886442423,0.0069444808177649975,0.006944479886442423,0.006944481283426285,0.006944486405700445,0.006944481283426285,0.006944479886442423,0.006944481283426285,0.006944482214748859,0.006944483146071434,0.006944479886442423,0.006944483146071434,0.006944483146071434,0.8958328366279602,0.0069444808177649975,0.006944479886442423
724,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.004166699945926666,0.004166704602539539,0.9374995231628418,0.004166699945926666,0.004166699014604092,0.004166699014604092,0.004166702274233103,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.0041667018085718155,0.004166699945926666,0.004166700411587954,0.004166700877249241,0.0041667018085718155
725,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.006250027567148209,0.0062500289641320705,0.006250026635825634,0.006250037346035242,0.006250027567148209,0.006250029895454645,0.006250029895454645,0.006250028498470783,0.006250026635825634,0.9062495827674866,0.0062500289641320705,0.006250028498470783,0.006250027567148209,0.006250028498470783,0.006250026635825634,0.0062500289641320705
726,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.005208378192037344,0.005208376329392195,0.005208380054682493,0.005208377726376057,0.005208376795053482,0.005208376329392195,0.005208378657698631,0.00520838238298893,0.9218742847442627,0.0052083758637309074,0.0052083758637309074,0.005208379589021206,0.005208376795053482,0.005208378192037344,0.005208378657698631,0.005208376795053482
727,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004807747434824705,0.0048077465035021305,0.9278838038444519,0.004807746037840843,0.004807750228792429,0.004807748831808567,0.004807746037840843,0.004807746037840843,0.004807746037840843,0.004807746037840843,0.0048077465035021305,0.0048077465035021305,0.004807750694453716,0.004807746037840843,0.004807747900485992,0.004807751160115004
728,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0069444975815713406,0.006944501772522926,0.8958325386047363,0.006944498047232628,0.006944498047232628,0.006944504100829363,0.0069444989785552025,0.006944499909877777,0.0069444989785552025,0.006944498047232628,0.006944501772522926,0.006944504100829363,0.006944503169506788,0.0069444989785552025,0.0069445050321519375,0.0069444989785552025
729,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.00781254656612873,0.007812541909515858,0.007812547497451305,0.007812540046870708,0.007812542840838432,0.007812540978193283,0.007812541909515858,0.00781254656612873,0.007812540978193283,0.8828118443489075,0.007812541909515858,0.007812540046870708,0.007812541909515858,0.007812540046870708,0.007812540978193283,0.007812540046870708
730,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.007812554016709328,0.007812559604644775,0.007812554016709328,0.0078125623986125,0.007812554948031902,0.007812556810677052,0.007812557741999626,0.0078125586733222,0.007812554016709328,0.0078125586733222,0.007812557741999626,0.007812555879354477,0.007812554948031902,0.007812557741999626,0.007812554016709328,0.8828116059303284
731,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.003906273283064365,0.003906273748725653,0.00390627421438694,0.9414058923721313,0.003906273748725653,0.003906273748725653,0.003906273748725653,0.003906273283064365,0.003906273748725653,0.003906274680048227,0.003906273283064365,0.003906276077032089,0.003906273748725653,0.003906276077032089,0.00390627421438694,0.00390627421438694
732,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.007812554948031902,0.00781256053596735,0.007812554948031902,0.007812561467289925,0.007812555879354477,0.007812557741999626,0.0078125586733222,0.007812559604644775,0.007812554948031902,0.007812559604644775,0.0078125586733222,0.007812556810677052,0.007812555879354477,0.0078125586733222,0.007812554948031902,0.8828116059303284
733,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0069444673135876656,0.006944465916603804,0.006944466847926378,0.006944464985281229,0.006944465916603804,0.006944465916603804,0.006944465916603804,0.006944469176232815,0.006944466847926378,0.006944464985281229,0.006944465916603804,0.8958330154418945,0.006944476626813412,0.006944465916603804,0.006944466847926378,0.006944465916603804
734,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.010416756384074688,0.8437485694885254,0.010416760109364986,0.01041676476597786,0.010416760109364986,0.010416757315397263,0.010416757315397263,0.010416758246719837,0.010416757315397263,0.010416757315397263,0.010416765697300434,0.010416763834655285,0.010416757315397263,0.010416763834655285,0.010416757315397263,0.010416763834655285
735,I’d rather not say.,0.6874992251396179,0.020833393558859825,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833393558859825,0.020833387970924377,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377
736,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.007812552154064178,0.007812553085386753,0.007812553085386753,0.007812553085386753,0.007812554016709328,0.007812553085386753,0.007812553085386753,0.007812554016709328,0.007812556810677052,0.007812553085386753,0.007812553085386753,0.007812553085386753,0.007812552154064178,0.8828117251396179,0.007812554948031902,0.007812555879354477
737,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8437496423721313,0.01041669026017189,0.01041669212281704,0.01041669212281704,0.010416693054139614,0.010416693054139614,0.01041669026017189,0.01041669212281704,0.010416700504720211,0.01041669026017189,0.01041669026017189,0.010416693054139614,0.010416695848107338,0.010416693054139614,0.01041669026017189,0.01041669026017189
738,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.004807732999324799,0.004807733930647373,0.004807733930647373,0.004807734861969948,0.004807733464986086,0.004807732533663511,0.00480773625895381,0.004807732999324799,0.004807732999324799,0.927884042263031,0.004807732999324799,0.004807733464986086,0.004807733930647373,0.004807733930647373,0.004807735327631235,0.004807737655937672
739,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8437496423721313,0.01041669026017189,0.01041669212281704,0.01041669212281704,0.010416693054139614,0.010416693054139614,0.01041669026017189,0.01041669212281704,0.010416703298687935,0.01041669026017189,0.01041669026017189,0.010416693054139614,0.010416695848107338,0.010416693054139614,0.01041669026017189,0.01041669026017189
740,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0034722406417131424,0.003472241573035717,0.0034722406417131424,0.0034722406417131424,0.9479163885116577,0.0034722404088824987,0.0034722406417131424,0.003472242271527648,0.0034722404088824987,0.0034722406417131424,0.0034722427371889353,0.0034722404088824987,0.0034722404088824987,0.0034722406417131424,0.0034722411073744297,0.0034722406417131424
741,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.004807732999324799,0.004807733930647373,0.004807733930647373,0.004807734861969948,0.004807733464986086,0.004807732533663511,0.00480773625895381,0.004807732999324799,0.004807732999324799,0.927884042263031,0.004807732999324799,0.004807733464986086,0.004807733930647373,0.004807733930647373,0.004807735327631235,0.004807738121598959
742,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0052083819173276424,0.005208377260714769,0.005208378657698631,0.005208377260714769,0.005208380054682493,0.005208376795053482,0.9218742847442627,0.0052083819173276424,0.005208378192037344,0.005208378192037344,0.005208378192037344,0.005208378192037344,0.005208378657698631,0.005208379123359919,0.005208380054682493,0.005208376795053482
743,"Hello, sir. Have you eaten yet?",0.012500133365392685,0.012500128708779812,0.012500128708779812,0.012500128708779812,0.012500131502747536,0.012500133365392685,0.012500130571424961,0.012500130571424961,0.8124980926513672,0.012500133365392685,0.012500128708779812,0.012500128708779812,0.012500130571424961,0.012500128708779812,0.012500143609941006,0.012500128708779812
744,I’d rather not say.,0.6874992251396179,0.020833393558859825,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833393558859825,0.020833387970924377,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377
745,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0078125586733222,0.00781256053596735,0.00781256053596735,0.0078125586733222,0.0078125586733222,0.007812559604644775,0.007812593132257462,0.00781256053596735,0.007812559604644775,0.0078125586733222,0.0078125586733222,0.0078125623986125,0.00781256053596735,0.0078125586733222,0.8828115463256836,0.007812559604644775
746,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.007812552154064178,0.007812553085386753,0.007812553085386753,0.007812553085386753,0.007812554016709328,0.007812553085386753,0.007812553085386753,0.007812554016709328,0.007812556810677052,0.007812553085386753,0.007812553085386753,0.007812553085386753,0.007812552154064178,0.8828117251396179,0.007812554948031902,0.007812555879354477
747,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0069444673135876656,0.006944465916603804,0.006944466847926378,0.006944464985281229,0.006944465916603804,0.006944465916603804,0.006944465916603804,0.006944469176232815,0.006944466847926378,0.006944464985281229,0.006944465916603804,0.8958330154418945,0.006944472435861826,0.006944465916603804,0.006944466847926378,0.006944465916603804
748,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0034722406417131424,0.003472241573035717,0.0034722406417131424,0.0034722406417131424,0.9479163885116577,0.0034722404088824987,0.0034722406417131424,0.003472242271527648,0.0034722404088824987,0.0034722406417131424,0.0034722427371889353,0.0034722404088824987,0.0034722404088824987,0.0034722406417131424,0.0034722411073744297,0.0034722406417131424
749,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.005681855604052544,0.005681855604052544,0.0056818583980202675,0.005681855604052544,0.9147722125053406,0.005681855604052544,0.005681854207068682,0.005681854207068682,0.005681856535375118,0.005681854207068682,0.005681855604052544,0.005681855138391256,0.0056818583980202675,0.0056818570010364056,0.005681855604052544,0.005681856535375118
750,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.007812552154064178,0.007812553085386753,0.007812553085386753,0.007812553085386753,0.007812554016709328,0.007812553085386753,0.007812553085386753,0.007812554016709328,0.007812556810677052,0.007812553085386753,0.007812553085386753,0.007812553085386753,0.007812552154064178,0.8828117251396179,0.007812554948031902,0.007812555879354477
751,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8437496423721313,0.01041669026017189,0.010416691191494465,0.010416691191494465,0.01041669212281704,0.01041669212281704,0.01041669026017189,0.010416691191494465,0.010416699573397636,0.01041669026017189,0.01041669026017189,0.01041669212281704,0.010416694916784763,0.01041669212281704,0.01041669026017189,0.01041669026017189
752,I’d rather not say.,0.6874991655349731,0.020833395421504974,0.020833387970924377,0.020833387970924377,0.020833387970924377,0.020833395421504974,0.020833389833569527,0.020833387970924377,0.020833387970924377,0.020833387970924377,0.020833387970924377,0.020833389833569527,0.020833387970924377,0.020833389833569527,0.020833387970924377,0.020833389833569527
753,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.008928713388741016,0.008928706869482994,0.008928709663450718,0.00892870407551527,0.008928706869482994,0.008928708732128143,0.008928709663450718,0.8660693764686584,0.00892870407551527,0.008928709663450718,0.008928708732128143,0.00892870593816042,0.008928713388741016,0.00892870407551527,0.008928709663450718,0.00892870593816042
754,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.007812547497451305,0.007812542840838432,0.00781258475035429,0.007812540978193283,0.007812543772161007,0.007812541909515858,0.007812542840838432,0.007812547497451305,0.007812541909515858,0.8828118443489075,0.007812542840838432,0.007812540978193283,0.007812542840838432,0.007812540978193283,0.007812541909515858,0.007812540978193283
755,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.010416756384074688,0.8437485694885254,0.010416760109364986,0.01041676476597786,0.010416760109364986,0.010416757315397263,0.010416757315397263,0.010416758246719837,0.010416757315397263,0.010416757315397263,0.010416765697300434,0.010416763834655285,0.010416757315397263,0.010416763834655285,0.010416757315397263,0.010416763834655285
756,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8437496423721313,0.01041669026017189,0.01041669212281704,0.01041669212281704,0.010416693054139614,0.010416693054139614,0.01041669026017189,0.01041669212281704,0.010416700504720211,0.01041669026017189,0.01041669026017189,0.010416693054139614,0.010416695848107338,0.010416693054139614,0.01041669026017189,0.01041669026017189
757,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.006944479886442423,0.0069444808177649975,0.006944479886442423,0.006944481283426285,0.006944484077394009,0.006944481283426285,0.006944479886442423,0.006944481283426285,0.006944482214748859,0.006944483146071434,0.006944479886442423,0.006944483146071434,0.006944483146071434,0.8958328366279602,0.0069444808177649975,0.006944479886442423
758,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.005208378192037344,0.005208376329392195,0.005208380054682493,0.005208377726376057,0.005208376795053482,0.005208376329392195,0.005208378657698631,0.005208381451666355,0.9218742847442627,0.0052083758637309074,0.0052083758637309074,0.005208379589021206,0.005208376795053482,0.005208378192037344,0.005208378657698631,0.005208376795053482
759,"I'd really prefer just to wait until the brief, if that is ok.",0.010416712611913681,0.010416718199849129,0.010416712611913681,0.010416715405881405,0.010416715405881405,0.010416727513074875,0.01041671447455883,0.01041671447455883,0.8437492251396179,0.010416722856462002,0.01041671447455883,0.010416715405881405,0.010416712611913681,0.010416718199849129,0.01041671447455883,0.010416715405881405
760,The plan was to use one large aid station with American medics running it. How is this way better?,0.005208360496908426,0.0052083623595535755,0.005208360031247139,0.0052083623595535755,0.005208360496908426,0.005208361893892288,0.9218745827674866,0.005208361893892288,0.005208360496908426,0.005208364222198725,0.005208364687860012,0.005208360496908426,0.005208361893892288,0.005208360496908426,0.005208360031247139,0.0052083623595535755
761,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.004166700411587954,0.08185110986232758,0.8598150610923767,0.004166700877249241,0.004166700411587954,0.004166699945926666,0.004166703205555677,0.004166700411587954,0.004166700411587954,0.004166700411587954,0.004166700411587954,0.004166702274233103,0.004166700411587954,0.004166700877249241,0.004166701342910528,0.004166702274233103
762,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.006944479886442423,0.0069444808177649975,0.006944479886442423,0.006944481283426285,0.006944483146071434,0.006944481283426285,0.006944479886442423,0.006944481283426285,0.006944482214748859,0.006944483146071434,0.006944479886442423,0.006944483146071434,0.006944483146071434,0.8958328366279602,0.0069444808177649975,0.006944479886442423
763,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0069444975815713406,0.006944501772522926,0.8958325386047363,0.006944498047232628,0.006944498047232628,0.006944504100829363,0.0069444989785552025,0.006944499909877777,0.0069444989785552025,0.006944498047232628,0.006944501772522926,0.006944504100829363,0.006944503169506788,0.0069444989785552025,0.0069445050321519375,0.0069444989785552025
764,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.005681854672729969,0.005681854672729969,0.005681857466697693,0.005681854672729969,0.9147722125053406,0.005681854672729969,0.005681853275746107,0.005681853275746107,0.005681855604052544,0.005681853275746107,0.005681854672729969,0.005681854207068682,0.005681857466697693,0.005681856069713831,0.005681854672729969,0.005681855604052544
765,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.004807754885405302,0.4311334788799286,0.004807753022760153,0.0048077525570988655,0.004807752091437578,0.004807751625776291,0.004807752091437578,0.004807751625776291,0.004807751160115004,0.004807756282389164,0.004807752091437578,0.5015579462051392,0.004807753954082727,0.004807752091437578,0.0048077525570988655,0.004807752091437578
766,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.006250027567148209,0.0062500289641320705,0.006250026635825634,0.0062500350177288055,0.006250027567148209,0.006250029895454645,0.006250029895454645,0.006250028498470783,0.006250026635825634,0.9062495827674866,0.0062500289641320705,0.006250028498470783,0.006250027567148209,0.006250028498470783,0.006250026635825634,0.0062500289641320705
767,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.007812552154064178,0.007812553085386753,0.007812553085386753,0.007812553085386753,0.007812554016709328,0.007812553085386753,0.007812553085386753,0.007812554016709328,0.00781256053596735,0.007812553085386753,0.007812553085386753,0.007812553085386753,0.007812552154064178,0.8828117251396179,0.007812554948031902,0.007812555879354477
768,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0069444673135876656,0.006944465916603804,0.006944466847926378,0.006944464985281229,0.006944465916603804,0.006944465916603804,0.006944465916603804,0.006944469176232815,0.006944466847926378,0.006944464985281229,0.006944465916603804,0.8958330154418945,0.006944472435861826,0.006944465916603804,0.006944466847926378,0.006944465916603804
769,I don't have any questions right now.,0.015625080093741417,0.01562507078051567,0.015625081956386566,0.015625078231096268,0.01562507264316082,0.7656238675117493,0.01562507450580597,0.015625078231096268,0.01562507264316082,0.01562507450580597,0.01562507078051567,0.015625091269612312,0.015625078231096268,0.01562507636845112,0.015625081956386566,0.01562507450580597
770,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.006944478955119848,0.006944479886442423,0.006944478955119848,0.0069444808177649975,0.006944482214748859,0.0069444808177649975,0.006944478955119848,0.0069444808177649975,0.006944481749087572,0.006944482214748859,0.006944478955119848,0.006944482214748859,0.006944482214748859,0.8958328366279602,0.006944479886442423,0.006944478955119848
771,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.007812552154064178,0.007812553085386753,0.007812553085386753,0.007812553085386753,0.007812554016709328,0.007812553085386753,0.007812553085386753,0.007812554016709328,0.007812556810677052,0.007812553085386753,0.007812553085386753,0.007812553085386753,0.007812552154064178,0.8828117251396179,0.007812554948031902,0.007812555879354477
772,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.006944486405700445,0.00694448733702302,0.006944486405700445,0.006944486405700445,0.8958327174186707,0.0069444854743778706,0.00694448733702302,0.006944486405700445,0.006944486405700445,0.0069444854743778706,0.006944486405700445,0.006944486405700445,0.0069444915279746056,0.00694448733702302,0.00694448733702302,0.006944486405700445
773,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8437496423721313,0.01041669026017189,0.01041669212281704,0.01041669212281704,0.010416693054139614,0.010416693054139614,0.01041669026017189,0.01041669212281704,0.010416700504720211,0.01041669026017189,0.01041669026017189,0.010416693054139614,0.010416695848107338,0.010416693054139614,0.01041669026017189,0.01041669026017189
774,Can you explain to me why we are setting up two individual aid stations?,0.008928650990128517,0.008928658440709114,0.008928650990128517,0.8660701513290405,0.008928650990128517,0.008928654715418816,0.008928654715418816,0.008928654715418816,0.008928650990128517,0.008928654715418816,0.008928654715418816,0.008928654715418816,0.008928651921451092,0.008928659372031689,0.008928650990128517,0.008928659372031689
775,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.006250027567148209,0.0062500289641320705,0.006250026635825634,0.006250040140002966,0.006250027567148209,0.006250029895454645,0.006250029895454645,0.006250028498470783,0.006250026635825634,0.9062495827674866,0.0062500289641320705,0.006250028498470783,0.006250027567148209,0.006250028498470783,0.006250026635825634,0.0062500289641320705
776,I’d rather not say.,0.6874992251396179,0.020833393558859825,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833393558859825,0.020833387970924377,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377
777,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.006944479886442423,0.0069444808177649975,0.006944479886442423,0.006944481283426285,0.0069444915279746056,0.006944481283426285,0.006944479886442423,0.006944481283426285,0.006944482214748859,0.006944483146071434,0.006944479886442423,0.006944483146071434,0.006944483146071434,0.8958328366279602,0.0069444808177649975,0.006944479886442423
778,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0069444975815713406,0.006944501772522926,0.8958325386047363,0.006944498047232628,0.006944498047232628,0.006944504100829363,0.0069444989785552025,0.006944499909877777,0.0069444989785552025,0.006944498047232628,0.006944501772522926,0.006944504100829363,0.006944503169506788,0.0069444989785552025,0.0069445050321519375,0.0069444989785552025
779,Why does it have to be in private? We don't have a ton of time. ,0.01562514714896679,0.015625139698386192,0.01562514342367649,0.01562514156103134,0.015625135973095894,0.7656227946281433,0.015625137835741043,0.01562514528632164,0.015625139698386192,0.015625137835741043,0.015625134110450745,0.015625150874257088,0.01562514156103134,0.01562514342367649,0.015625236555933952,0.015625139698386192
780,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0031250291503965855,0.003125028684735298,0.00312503962777555,0.0031250291503965855,0.0031250291503965855,0.003125028684735298,0.0031250296160578728,0.9531245827674866,0.003125031478703022,0.0031250291503965855,0.003125028684735298,0.0031250296160578728,0.0031250291503965855,0.0031250305473804474,0.003125031478703022,0.0031250291503965855
781,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8437496423721313,0.01041669026017189,0.01041669212281704,0.01041669212281704,0.010416693054139614,0.010416693054139614,0.01041669026017189,0.01041669212281704,0.010416703298687935,0.01041669026017189,0.01041669026017189,0.010416693054139614,0.010416695848107338,0.010416693054139614,0.01041669026017189,0.01041669026017189
782,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0034722411073744297,0.0034722418058663607,0.0034722411073744297,0.0034722411073744297,0.9479163885116577,0.0034722406417131424,0.0034722411073744297,0.0034722427371889353,0.0034722406417131424,0.0034722411073744297,0.0034722527489066124,0.0034722406417131424,0.0034722406417131424,0.0034722411073744297,0.003472241573035717,0.0034722411073744297
783,Can you explain to me why we are setting up two individual aid stations?,0.008928651921451092,0.008928659372031689,0.008928651921451092,0.8660701513290405,0.008928651921451092,0.008928654715418816,0.008928654715418816,0.008928654715418816,0.008928651921451092,0.008928654715418816,0.008928654715418816,0.008928654715418816,0.008928652852773666,0.008928664028644562,0.008928651921451092,0.008928660303354263
784,I’d rather not say.,0.6874992251396179,0.020833393558859825,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833393558859825,0.020833387970924377,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377
785,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.006250064820051193,0.006250065751373768,0.006250063888728619,0.006250067614018917,0.006250063423067331,0.006250066217035055,0.9062489867210388,0.006250065751373768,0.006250066217035055,0.006250065751373768,0.006250070873647928,0.006250063888728619,0.006250063423067331,0.006250067614018917,0.006250063888728619,0.006250067614018917
786,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0026041909586638212,0.0026041935198009014,0.002604191191494465,0.002604191191494465,0.0026041909586638212,0.002604191191494465,0.002604191889986396,0.0026041921228170395,0.0026041909586638212,0.002604191889986396,0.002604191889986396,0.002604191191494465,0.002604191657155752,0.0026041909586638212,0.002604191191494465,0.9609371423721313
787,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.006944491993635893,0.8958326578140259,0.006944489199668169,0.006944493390619755,0.006944489199668169,0.006944496650248766,0.006944491062313318,0.006944491062313318,0.006944490130990744,0.006944491993635893,0.006944491993635893,0.006944491062313318,0.006944488734006882,0.0069444929249584675,0.006944489199668169,0.006944495253264904
788,I’d rather not say.,0.6874992251396179,0.020833393558859825,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833393558859825,0.020833387970924377,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377
789,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.004807754419744015,0.4361181855201721,0.004807753022760153,0.004807752091437578,0.004807751625776291,0.004807751160115004,0.004807751625776291,0.004807751160115004,0.004807750694453716,0.004807759076356888,0.004807751625776291,0.496573269367218,0.00480775348842144,0.004807751625776291,0.004807752091437578,0.004807751625776291
790,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0078125586733222,0.00781256053596735,0.00781256053596735,0.0078125586733222,0.0078125586733222,0.007812559604644775,0.007812566123902798,0.00781256053596735,0.007812559604644775,0.0078125586733222,0.0078125586733222,0.0078125623986125,0.00781256053596735,0.0078125586733222,0.8828116059303284,0.007812559604644775
