,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24
796,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.8630945682525635,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639
797,He is busy today,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.6805545687675476,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331
798,"Hello, sir. Have you eaten yet?",0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.8083328008651733,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149,0.0083333570510149
799,I don't have any questions right now.,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.7604154348373413,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427,0.010416721925139427
800,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.8935176134109497
801,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.9262818098068237,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287
802,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.9201384782791138,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424
803,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.8630945682525635,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639
804,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.9262813329696655,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576,0.0032051599118858576
805,"I'd really prefer just to wait until the brief, if that is ok.",0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.8402765989303589,0.006944495253264904,0.006944495253264904,0.006944495253264904
806,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.8802077174186707,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359565585852,0.005208359099924564,0.005208359099924564,0.005208359099924564
807,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.9361108541488647,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774
808,Why does it have to be in private? We don't have a ton of time. ,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.7604146599769592,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964,0.010416753590106964
809,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.003787890076637268,0.9128785729408264
810,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.003205141518265009,0.926281750202179,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009,0.003205141518265009
811,The plan was to use one large aid station with American medics running it. How is this way better?,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.9201382994651794,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393
812,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.004629645962268114,0.8935182094573975,0.004629645962268114,0.004629645962268114,0.004629645962268114
813,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.9262813329696655,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214
814,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004629649221897125,0.004629649221897125,0.8935180902481079,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125
815,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.9262813329696655,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214,0.003205159679055214
816,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006944476161152124,0.8402770161628723,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124
817,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0017361226491630077,0.0017361226491630077,0.023423917591571808,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.9383813738822937,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077,0.0017361226491630077
818,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.9201382994651794,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393
819,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.9361108541488647,0.002777790417894721,0.002777790417894721,0.002777790417894721,0.002777790417894721
820,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.880207896232605,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542
821,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.8802077770233154,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415
822,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777901850640774,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.9361108541488647,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337,0.0027777899522334337
823,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.9315468668937683,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317
824,Why does it have to be in private? We don't have a ton of time. ,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.7604148983955383,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793,0.010416745208203793
825,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.9262818098068237,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287
826,"I'd really prefer just to wait until the brief, if that is ok.",0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.006944495253264904,0.8402765989303589,0.006944495253264904,0.006944495253264904,0.006944495253264904
827,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0026041825767606497,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.002604182343930006,0.9401038289070129,0.002604182343930006,0.002604182343930006
828,He is busy today,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.6805545091629028,0.013888935558497906,0.013888935558497906,0.013888935558497906,0.013888935558497906
829,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.9600691795349121,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204
830,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.8630945682525635,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639,0.005952408537268639
831,He is busy today,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.6805545687675476,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331
832,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.8630945682525635,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351,0.005952408071607351
833,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0032051417510956526,0.7532700896263123,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.17621679604053497,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526
834,I’d rather not say.,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.6805545687675476,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331
835,"No, he is not here. I am taking his place.",0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.6805544495582581,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055
836,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.9361108541488647,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774,0.0027777901850640774
837,He is busy today,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.6805545687675476,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331
838,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.9262818098068237,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287
839,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004629648756235838,0.004629648756235838,0.8935180902481079,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838
840,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.8402770161628723,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699
841,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.9262818098068237,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287
842,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9041661620140076,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633,0.004166690167039633
843,"No, he is not here. I am taking his place.",0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.6805544495582581,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055,0.013888937421143055
844,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.9201382994651794,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393,0.0034722480922937393
845,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.8802075982093811,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587
846,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0032051417510956526,0.926281750202179,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526
847,"I'd really prefer just to wait until the brief, if that is ok.",0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.006944494787603617,0.8402765989303589,0.006944494787603617,0.006944494787603617,0.006944494787603617
848,"No, he is not here. I am taking his place.",0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.6805545091629028,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048
